2175,1
2179,1
218,73
21800,1
2181,3
218135092134,2
2184,1
21846,2
2185,1
21850,1
2189,2
219,67
2190,1
219017052037,1
219028657434,4
2192,2
21930,2
2195,4
2196,1
2198,1
21982,2
22,524
220,118
2200,4
22000,3
220035108243,1
220056020109,2
22011,2
2202,8
22037566626923367,1
2207,5
2209,3
22091,10
221,48
2210,2
22111,1
22117,1
22126,1
2213,1
2214,1
2218,2
222,36
2220,1
222147500302,2
2222,5
22221415366,2
2224,1
2225,1
2225622358488711,3
2227,1
222790264808428,6
223,17
2230,1
22311,2
22317834,1
2232,1
22337,1
2234,12
22354982,1
2236041,2
2238,1
224,15
2244,3
225,53
225032280,1
22504002,1
22507399500,2
22507436373,1
22507625348,2
22508120833,1
22508176216,1
2253,1
225300,1
225370,1
225415,1
225420,1
225425,1
225435,1
225450,1
225465,1
225485,1
225653,1
2257433746,1
2258,2
22592000,5
226,14
2260,6
22628,2
22647,2
2266,1
2267,2
227,16
2270,5
227019138,1
22715,2
2273,2
2275,2
22767,2
228,17
2280,6
2283,2
2285,5
228568242,1
2286,1
2289,15
229,258
2291,1
22950012223259,1
229500411169,1
22956,1
2297,1
22983,2
23,472
230,47
2300,6
2300394901,1
230088,4
2302,1
23023834,2
23031,2
2306,2
2308,1
231,25
2310,2
23101,1
231174216,1
231175433222211111111,4
2311786008,3
2311986708,2
2312,6
23123,13
2313,1
23133,5
2314,1
2316,4
2318786648,1
232,30
2326196,3
2326653,2
233,32
233153,1
233208216645,1
2333,2
233594,2
233648,1
233685,8
233763,5
2338,1
233941,2
234,75
2342,5
23423,2
234234,1
234243,2
234282,1
2345,6
234567890,4
23457677,1
23463,2
2347,1
2347890,2
2348,1
234802938,1
234875,2
2348974321,2
2349,1
235,13
23500,2
2350759,1
2351,2
2352,2
23527,1
235342521,2
2354,1
235900,3
236,17
2361354302,1
237,45
2370,3
2371,1
23727,2
23751,1
23758,1
23779,1
23787,1
238,18
23805,1
23810217,2
238199,1
23825,2
23827,1
23875,2
239,30
2394,2
2395,2
2397,2
2398,2
24,1346
240,164
2400,17
2401402,1
2404,4
2406,1
2408,2
241,17
2411,2
241285,1
2413,1
24130,1
2415,1
2416,1
2417,1
241933,2
242,34
2422,4
242296,1
2424,1
242845,2
242875,1
243,19
24344,2
2437,2
244,22
2441,2
2443308,2
24443,1
24444000,1
2445,2
2448,1
2449,1
245,63
2450442110,1
2452,3
2455,1
2456,1
24565,2
245919,4
245928,4
245932,4
246,17
246020,1
24607,1
24625,1
2463,1
24632,2
246362928,1
2464,2
2466,2
246637,4
246644,4
246663,4
24679,3
247,56
247027,4
247040,4
2471,1
2472,1
2473,2
2474,2
24763225050,1
24768120,1
24772,2
2478,1
24789,1
248,28
248033044180,1
24815361,1
24815387,2
24815412,1
24815467,1
24815476,2
24815595,2
24815602,2
24815633,1
24815692,2
24815748,1
24815767,1
24815805,1
24815810,1
24815823,2
24815883,1
24815886,2
24815908,1
24815958,1
24816188,2
24816274,1
24816277,1
24816301,1
24816343,1
24817113,1
24817135,1
24817159,2
24817161,1
24817172,2
24817895,1
24817911,1
2488,1
24881,1
249,235
24900,1
2493,2
2497,7
2499,2
25,1564
250,329
2500,30
25000,1
25003127,12
25031,2
25041238013,3
250468,1
2506,1
25082,1
251,16
2514,1
2518,3
2519,1
2519166,1
252,25
252095044,1
2523,2
2524,1
2525,2
252776,2
25287,1
252870445,1
253,15
25303,1
2533,1
2533360,2
2533361,2
2533916089,1
253468678696,1
25369,3
254,46
254068327,1
2542,1
25486924,1
2549,1
255,32
2550,1
255100,4
255125600285,2
2551256003,12
2551256012,1
255126003,2
2554,1
2556,2
256,52
2560145701,2
2561356,1
2563,2
257,4
25701,2
2571,2
2572,1
2573,4
2575,1
25758,1
2577,1
257853,4
258,8
2582,1
25825,1
25834,1
258985416,1
259,43
2595,1
25973,1
26,429
260,31
2600,10
2600901846,1
2601,4
260204,1
2602358,2
2606,3
2609,2
261,25
2610,4
2613,1
26138654332222,2
2616,1
26173,2
262,14
2620,3
262139,1
262573640,1
2626,1
262760080,1
263,23
26307,2
263091,1
2634,1
26347,1
2635687799,1
2636,3
26371545,5
264,4
26429889,2
2644,1
264928800,1
265,26
2650,2
26510460037,17
265478268,1
266,27
2666,1
26666,1
267,16
2671,1
2673531073219696,1
2675,1
2677,1
26792,1
268,8
26812012976618739093,2
26861,3
26879900037,1
2689,1
269,77
2690,2
2699,1
27,835
270,81
2700,4
27000,15
270000,1
270063,4
2703,1
27030,1
2709,1
271,12
27103,1
27104,2
2711,1
2714,1
27147,1
2715,1
2716,3
27167564,1
2718,1
2718295,2
272,5
27201,4
2724,1
2729,1
273,10
27300,3
2731,1
273100,1
2736,1
2737,3
273952435,1
274,8
2742,1
274473,1
2746,2
274600,1
275,28
2750,2
2751,1
27511465895,3
27511465896,2
27514,1
275212,1
27522465896,16
27540,2
2756861,1
275817582,1
276,2
27609,1
27621073,1
2764,1
277,14
27709,3
27724263169,2
27734691034,1
277705314,1
27780,1
277806,1
278,13
2780,1
27819,1
2785,1
278511465896,1
27896,1
279,96
27931,2
2794,1
2799,1
28,350
280,15
2800,14
28001,1
28007,1
28014,1
28026,1
2803,1
28030,3
2805,1
2806,1
28080,5
28081,3
28085,1
28089,2
28091,1
281,17
28100,2
28148,1
28168,1
2817,2
28173,1
2819,3
282,8
2821042100,1
28217,2
2825,1
2826257,1
28277,2
28287,2
283,14
2834,1
2839,2
284,10
2840,2
2843,2
2844,1
2848,1
28491669612427035,1
285,14
2851,1
2853,1
28530,1
28534,1
2854,1
2856,1
28567,1
286,10
2860,1
28601,1
2863,1
2865,1
286657978,1
287,14
2873,1
2875,1
28768,1
288,10
28808,1
28830,6
2888,1
289,113
28900,2
28922,1
28923,3
28930,2
28940,2
28941,1
2895,1
2896,2
29,507
290,18
2900,2
290426,1
2908,5
29080,1
291,8
2910,1
2911,1
2912,1
29133,2
2914,5
2915,1
2917,1
29184,1
292,13
2920,4
29204,2
2924,1
29264,2
2927,2
293,5
2931,1
293622,2
2937,1
294,5
2944,1
2946,1
2948,1
295,16
2950,1
29521463895,1
2955,3
296,17
2961,2
2962,1
29630,4
2965,8
2968,2
297,20
2975,8
298,3
2985,1
2986,1
2987,1
299,203
29906,1
2992,1
29958,1
3,8352
30,1959
300,547
3000,93
300006,1
3001,2
300188,1
300200,1
300230,1
300238,1
300299717499832716,2
300457,1
3005,5
3006,2
30063,1
30076,1
30080,2
301,89
3010098220,1
3011,1
3013,1
3015,3
302,6
3020,1
30201,1
3025,1
30288,1
303,9
303030,1
30314,2
30328,3
3038,1
304,10
3043,1
304735,2
305,11
30516347,2
30516375,1
30516474,1
30516488,2
30516641,2
30516653,1
30517038,1
30518182,1
30519723,2
30519725,2
30519726,1
30519733,1
3052,1
30522153,1
30524165,1
30526879,1
30540,1
3055,1
3056,1
3059,5
306,14
306000,1
3062,1
30631,1
3065,1
306501,2
3066,5
30677,1
306930381,1
307,4
30714,1
3073,1
3074740,1
3077777777,1
308,9
308243023,1
3083,1
30884561,1
3089,1
30891,2
309,58
3098,1
3098358,2
31,644
310,30
3100,3
310003,1
310012,6
310018,1
3104,2
3105,1
3106,1
3107,24
3109,2
311,24
3111,1
3112,1
3113,11
3114,1
3115107654333222221111,2
3116,2
31172,2
3118,3
312,20
3121,2
31211214257,4
31212,2
3124,1
31251311,1
31254,1
31261,2
313,8
31319,1
3135,1
3139,1
314,29
31405,1
3142,1
3144,1
31446,1
3145,1
3149,1
315,105
3150,6
315153,1
3152,3
315300,1
3154,1
315482,1
3155,1
3157,3
3158,2
316,60
3160,1
31619104414,1
31626660160,1
3164,1
3167084000127,2
3169,1
317,12
3173,1
3178,1
3179,1
318,5
318000,1
318132,2
31847300948,1
3185,1
318551,1
3187,1
31879457607811657909,1
31880999249805760,3
319,91
319051019,1
31926,1
319334625,1
3194,1
32,504
320,84
3200,14
32004,2
3201,1
320115,1
32053,2
3206,1
320719,3
32085,1
321,122
3211,3
32120,4
3214,4
321599784,1
3217,1
3218,1
32194,1
322,28
3220,1
3223376,3
3224,1
3225,1
32250,1
32286,1
3229,1
323,16
32301,1
32327038187,1
32328,1
3234,2
32342055,4
32357817,4
32361,2
3237,2
32376,1
3238,1
324,11
32430,3
3245,1
3245611515161654646565,1
3245772802212327,3
32467,2
3247,7
32482,1
325,30
3250,2
32507589,1
32513,2
3253,2
32556,1
326,5
3260,1
32618,2
3263,1
32633,2
32647,2
3265,1
32663,2
32664,1
32666,2
3268,1
32686,2
327,14
32714,1
3272334,1
32736,1
327430308,1
32746,17
328,8
328065070852030413,4
32821,1
3284,1
32850,2
328826018,1
32884,1
32885,2
329,42
329090,2
329091,2
329488,2
32955,2
32963,2
32974,2
3299,1
33,262
330,20
3300,1
3302,2
330206,4
33028,1
33029,2
3305,4
33055024,1
33064,4
3307044,1
33077,4
33084,2
3309,1
331,8
33103,1
3311,1
33122,1
33123,1
33128,2
3313,1
33130,2
33131,4
33135,2
33137,1
3314,1
33140,1
33145,4
33149,2
33154,2
33155,9
33160,1
33161186544333222,2
33181,6
332,10
3321,2
3322,2
33229,1
33231814,1
3324,3
3326,1
3326121,1
3329029,1
333,20
3330,3
33304,4
33306,1
33309,2
3331,2
33316,7
3332,1
333204733,1
33328,11
3333,1
333333,1
33345,2
33351,2
